Freq.Sweep,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy
"Rated Frequency","R, Re(Z) in Ohm","X, Im(Z) in Ohm","Z, Magnitude in Ohm","R1 in Ohm","X1 in Ohm","R2 in Ohm","X2 in Ohm","Z1 in Ohm","Z2 in Ohm","Z0 in Ohm"
40.833333,748.792729,211.170273,777.999638,1085.994076,670.499311,1085.994076,670.499311,1276.304219,1276.304219,711.417399
41.000000,773.546433,203.672296,799.910300,1124.398742,653.252713,1124.398742,653.252713,1300.389033,1300.389033,699.221172
41.166667,798.880653,194.851404,822.300048,1163.636987,634.259209,1163.636987,634.259209,1325.268192,1325.268192,687.507429
41.333333,824.798285,184.644318,845.213426,1203.717201,613.406722,1203.717200,613.406722,1351.000705,1351.000705,676.241175
41.500000,851.379056,172.984248,868.774912,1244.762211,590.579076,1244.762211,590.579076,1377.757819,1377.757819,665.389956
41.666667,878.762682,159.720599,893.159852,1286.984052,565.535528,1286.984052,565.535528,1405.759006,1405.759006,654.923742
41.833333,907.085919,144.581989,918.536235,1330.589547,537.855235,1330.589547,537.855235,1435.185283,1435.185283,644.814837
42.000000,936.423104,127.183412,945.020555,1375.691381,506.948011,1375.691381,506.948011,1466.125186,1466.125186,635.037798
42.166667,966.746848,107.051128,972.655855,1422.248986,472.091618,1422.248986,472.091618,1498.553527,1498.553527,625.569366
42.333333,997.901327,83.650038,1001.401212,1470.028716,432.472804,1470.028716,432.472804,1532.324102,1532.324102,616.388383
42.500000,1029.579546,56.411587,1031.123808,1518.569741,387.229166,1518.569741,387.229166,1567.163197,1567.163197,607.475718
42.666667,1061.301495,24.767206,1061.590447,1567.151460,335.499216,1567.151460,335.499216,1602.661357,1602.661357,598.814174
42.833333,1092.394704,-11.808756,1092.458529,1614.764326,276.486805,1614.764326,276.486805,1638.263954,1638.263954,590.388385
43.000000,1121.982054,-53.742951,1123.268460,1660.091689,209.545161,1660.091689,209.545161,1673.264352,1673.264352,582.184699
43.166667,1148.983726,-101.293281,1153.440042,1701.512814,134.281484,1701.512814,134.281484,1706.803261,1706.803261,574.191055
43.333333,1172.142468,-154.466939,1182.276617,1737.140907,50.679709,1737.140907,50.679709,1737.880020,1737.880020,566.396843
43.500000,1190.082593,-212.932825,1208.981789,1764.911560,-40.768018,1764.911560,-40.768018,1765.382351,1765.382351,558.792759
43.666667,1201.416328,-275.940919,1232.698091,1782.742393,-138.940575,1782.742393,-138.940575,1788.148462,1788.148462,551.370666
43.833333,1204.908404,-342.279047,1252.581018,1788.780022,-242.023189,1788.780022,-242.023189,1805.078722,1805.078722,544.123438
44.000000,1199.685978,-410.322152,1267.915894,1781.714847,-347.581285,1781.714847,-347.581285,1815.301778,1815.301778,537.044827
44.166667,1185.410572,-478.220419,1278.238238,1761.039058,-452.842888,1761.039058,-452.842888,1818.330346,1818.330346,530.129323
44.333333,1162.288986,-544.161583,1283.365699,1727.062870,-555.092042,1727.062870,-555.092042,1814.076441,1814.076441,523.372032
44.500000,1130.932535,-606.533361,1283.312556,1680.703473,-651.912546,1680.703473,-651.912546,1802.707445,1802.707445,516.768560
44.666667,1092.239797,-663.943135,1278.205093,1623.309034,-741.217498,1623.309034,-741.217498,1784.526716,1784.526716,510.314916
44.833333,1047.368410,-715.232580,1268.281605,1556.616488,-821.271271,1556.616488,-821.271271,1759.983350,1759.983350,504.007424
45.000000,997.700305,-759.552660,1253.924297,1482.699235,-890.802109,1482.699235,-890.802109,1729.718306,1729.718306,497.842649
45.166667,944.741243,-796.435700,1235.656036,1403.816547,-949.110076,1403.816547,-949.110076,1694.553285,1694.553285,491.817335
45.333333,889.986781,-825.807234,1214.098043,1322.212519,-996.084988,1322.212519,-996.084988,1655.424794,1655.424794,485.928357
45.500000,834.803702,-847.937376,1189.913869,1239.938099,-1032.133464,1239.938099,-1032.133464,1613.302816,1613.302816,480.172685
45.666667,780.351308,-863.357231,1163.758511,1158.733119,-1058.053528,1158.733119,-1058.053528,1569.120680,1569.120680,474.547351
45.833333,727.545478,-872.765766,1136.240514,1079.972367,-1074.894939,1079.972367,-1074.894939,1523.725515,1523.725515,469.049427
46.000000,677.057551,-876.945044,1107.898703,1004.663796,-1083.832099,1004.663796,-1083.832099,1477.850250,1477.850250,463.676017
46.166667,629.336117,-876.692586,1079.191289,933.481345,-1086.062571,933.481345,-1086.062571,1432.103114,1432.103114,458.424243
46.333333,584.641273,-872.773114,1050.494325,866.816216,-1082.734703,866.816216,-1082.734703,1386.969643,1386.969643,453.291240
46.500000,543.082836,-865.888054,1022.106202,804.834189,-1074.901912,804.834189,-1074.901912,1342.822472,1342.822472,448.274159
46.666667,504.657122,-856.659760,994.255881,747.530844,-1063.499003,747.530844,-1063.499003,1299.935573,1299.935573,443.370164
46.833333,469.279408,-845.626147,967.112580,694.780116,-1049.334124,694.780116,-1049.334124,1258.499707,1258.499707,438.576438
47.000000,436.810577,-833.242545,940.795737,646.374374,-1033.091558,646.374374,-1033.091558,1218.637764,1218.637764,433.890185
47.166667,407.078172,-819.887690,915.384325,602.055930,-1015.340683,602.055930,-1015.340683,1180.418589,1180.418589,429.308637
47.333333,379.892173,-805.872049,890.925262,561.540718,-996.548470,561.540718,-996.548470,1143.869237,1143.869237,424.829057
47.500000,355.056458,-791.446718,867.440485,524.535490,-977.092841,524.535490,-977.092841,1108.985077,1108.985077,420.448747
47.666667,332.376743,-776.812379,844.932998,490.749702,-957.276061,490.749702,-957.276061,1075.738224,1075.738224,416.165050
47.833333,311.665815,-762.127495,823.391704,459.903373,-937.337073,459.903373,-937.337073,1044.084240,1044.084240,411.975355
48.000000,292.746815,-747.515564,802.795252,431.732020,-917.462338,431.732020,-917.462338,1013.967297,1013.967297,407.877103
48.166667,275.454989,-733.071555,783.115162,405.989283,-897.795519,405.989283,-897.795519,985.324359,985.324359,403.867791
48.333333,259.638490,-718.867306,764.318225,382.448087,-878.445538,382.448087,-878.445538,958.088254,958.088254,399.944971
48.500000,245.158433,-704.955994,746.368281,360.900789,-859.493322,360.900789,-859.493322,932.189976,932.189976,396.106258
48.666667,231.888540,-691.375915,729.227640,341.158604,-840.997436,341.158604,-840.997436,907.560400,907.560400,392.349329
48.833333,219.714475,-678.153536,712.858098,323.050632,-822.998678,323.050632,-822.998678,884.131514,884.131514,388.671925
49.000000,208.533031,-665.306035,697.221734,306.422616,-805.523883,306.422616,-805.523883,861.837308,861.837308,385.071852
49.166667,198.251248,-652.843291,682.281409,291.135653,-788.588903,291.135653,-788.588903,840.614315,840.614315,381.546982
49.333333,188.785497,-640.769560,668.001192,277.064796,-772.201135,277.064796,-772.201135,820.402031,820.402031,378.095255
49.500000,180.060634,-629.084755,654.346590,264.097784,-756.361416,264.097784,-756.361416,801.143078,801.143078,374.714675
49.666667,172.009116,-617.785511,641.284705,252.133752,-741.065652,252.133752,-741.065652,782.783322,782.783322,371.403316
49.833333,164.570212,-606.866055,628.784354,241.082014,-726.306092,241.082014,-726.306092,765.271897,765.271897,368.159313
50.000000,157.689271,-596.318832,616.816063,230.860986,-712.072289,230.860986,-712.072289,748.561113,748.561113,364.980868
