Freq.Sweep,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy
"Rated Frequency","R, Re(Z) in Ohm","X, Im(Z) in Ohm","Z, Magnitude in Ohm","R1 in Ohm","X1 in Ohm","R2 in Ohm","X2 in Ohm","Z1 in Ohm","Z2 in Ohm","Z0 in Ohm"
33.833333,300.315166,-1225.183195,1261.452758,444.371106,-1547.364469,444.371106,-1547.364469,1609.907600,1609.907600,580.934480
34.000000,272.487527,-1180.980854,1212.008758,402.853213,-1485.004273,402.853213,-1485.004273,1538.677485,1538.677485,573.041518
34.166667,248.316296,-1139.777206,1166.513207,366.805713,-1427.026047,366.805713,-1427.026047,1473.414324,1473.414324,565.381230
34.333333,227.218943,-1101.343166,1124.537780,335.355844,-1373.091089,335.355844,-1373.091089,1413.450629,1413.450629,557.943708
34.500000,208.716849,-1065.457335,1085.708090,307.786643,-1322.871971,307.786643,-1322.871971,1358.205754,1358.205754,550.719565
34.666667,192.416162,-1031.910004,1049.696258,283.508218,-1276.058564,283.508218,-1276.058564,1307.173427,1307.173427,543.699896
34.833333,177.991764,-1000.505789,1016.214988,262.033711,-1232.361991,262.033711,-1232.361991,1259.911800,1259.911800,536.876257
35.000000,165.174324,-971.064657,985.012247,242.959883,-1191.516198,242.959883,-1191.516198,1216.034685,1216.034685,530.240634
35.166667,153.739660,-943.422049,955.866647,225.951160,-1153.278133,225.951160,-1153.278133,1175.203973,1175.203973,523.785421
35.333333,143.500334,-917.428265,928.583312,210.727030,-1117.426842,210.727030,-1117.426842,1137.122961,1137.122961,517.503395
35.500000,134.298854,-892.947556,902.990321,197.051848,-1083.762123,197.051848,-1083.762123,1101.530649,1101.530649,511.387695
35.666667,126.002295,-869.857024,878.935618,184.726772,-1052.102878,184.726772,-1052.102878,1068.196820,1068.196820,505.431802
35.833333,118.497941,-848.045498,856.284373,173.583236,-1022.285437,173.583236,-1022.285437,1036.917863,1036.917863,499.629518
36.000000,111.689810,-827.412417,834.916715,163.477728,-994.161898,163.477728,-994.161898,1007.513199,1007.513199,493.974953
36.166667,105.495793,-807.866797,814.725797,154.287512,-967.598579,154.287512,-967.598579,979.822253,979.822253,488.462501
36.333333,99.845385,-789.326251,795.616133,145.907229,-942.474557,145.907229,-942.474557,953.701845,953.701845,483.086832
36.500000,94.677804,-771.716103,777.502174,138.246066,-918.680351,138.246066,-918.680351,929.023984,929.023984,477.842868
36.666667,89.940447,-754.968595,760.307085,131.225460,-896.116733,131.225460,-896.116733,905.673959,905.673959,472.725778
36.833333,85.587635,-739.022165,743.961695,124.777195,-874.693657,124.777195,-874.693657,883.548721,883.548721,467.730959
37.000000,81.579553,-723.820806,728.403585,118.841839,-854.329301,118.841839,-854.329301,862.555469,862.555469,462.854025
37.166667,77.881390,-709.313496,713.576308,113.367437,-834.949218,113.367437,-834.949218,842.610451,842.610451,458.090796
37.333333,74.462606,-695.453688,699.428704,108.308425,-816.485575,108.308425,-816.485575,823.637911,823.637911,453.437286
37.500000,71.296328,-682.198855,685.914312,103.624718,-798.876479,103.624718,-798.876479,805.569184,805.569184,448.889693
37.666667,68.358832,-669.510089,672.990854,99.280940,-782.065381,99.280940,-782.065381,788.341909,788.341909,444.444389
