All calculations,DSN\400 kV B1,DSN\400 kV B1,DSN\400 kV B1
"Time in s","Phase Voltage A in kV","Phase Voltage B in kV","Phase Voltage C in kV"
0.048218,0.223016,2.530902,-2.804793
0.048318,0.147144,2.575477,-2.773302
0.048418,0.068715,2.618364,-2.737490
0.048518,-0.012265,2.659640,-2.697470
0.048618,-0.095599,2.699341,-2.653497
0.048718,-0.180958,2.737480,-2.605931
0.048818,-0.267907,2.774040,-2.555191
0.048918,-0.355937,2.808963,-2.501729
0.049018,-0.444475,2.842147,-2.446011
0.049118,-0.532910,2.873438,-2.388487
0.049218,-0.620595,2.902622,-2.329589
0.049318,-0.706889,2.929448,-2.269709
0.049418,-0.791182,2.953635,-2.209181
0.049518,-0.872937,2.974903,-2.148263
0.049618,-0.951732,2.992988,-2.087116
0.049718,-1.027298,3.007672,-2.025786
0.049818,-1.099532,3.018789,-1.964196
0.049918,-1.168521,3.026240,-1.902150
0.050018,-1.234518,3.029998,-1.839351
0.050118,-1.297915,3.030108,-1.775438
0.050218,-1.359192,3.026682,-1.710031
0.050318,-1.418870,3.019897,-1.642777
0.050418,-1.477452,3.009977,-1.573398
0.050518,-1.535392,2.997196,-1.501712
0.050618,-1.593066,2.981853,-1.427649
0.050718,-1.650757,2.964258,-1.351244
0.050818,-1.708641,2.944711,-1.272635
0.050918,-1.766781,2.923476,-1.192039
0.051018,-1.825109,2.900754,-1.109748
0.051118,-1.883429,2.876668,-1.026099
0.051218,-1.941416,2.851244,-0.941465
0.051318,-1.998647,2.824420,-0.856225
0.051418,-2.054626,2.796054,-0.770737
0.051518,-2.108834,2.765942,-0.685316
0.051618,-2.160765,2.733839,-0.600212
0.051718,-2.209972,2.699486,-0.515596
0.051818,-2.256073,2.662618,-0.431561
0.051918,-2.298784,2.622990,-0.348126
0.052018,-2.337907,2.580385,-0.265255
0.052118,-2.373332,2.534631,-0.182876
0.052218,-2.405025,2.485611,-0.100905
0.052318,-2.433025,2.433283,-0.019261
0.052418,-2.457429,2.377674,0.062113
0.052518,-2.478396,2.318904,0.143251
0.052618,-2.496138,2.257167,0.224161
0.052718,-2.510918,2.192735,0.304830
0.052818,-2.523042,2.125939,0.385225
0.052918,-2.532835,2.057151,0.465298
0.053018,-2.540615,1.986752,0.544980
0.053118,-2.546667,1.915119,0.624174
0.053218,-2.551211,1.842591,0.702752
0.053318,-2.554388,1.769454,0.780560
0.053418,-2.556252,1.695932,0.857421
0.053518,-2.556779,1.622170,0.933155
0.053618,-2.555876,1.548240,1.007594
0.053718,-2.553403,1.474137,1.080598
0.053818,-2.549182,1.399781,1.152066
0.053918,-2.543008,1.325030,1.221939
0.054018,-2.534661,1.249688,1.290193
0.054118,-2.523913,1.173526,1.356836
0.054218,-2.510533,1.096302,1.421884
0.054318,-2.494307,1.017790,1.485358
0.054418,-2.475037,0.937798,1.547262
0.054518,-2.452566,0.856198,1.607578
0.054618,-2.426779,0.772931,1.666257
