All calculations,DSN\400 kV B1,DSN\400 kV B1,DSN\400 kV B1
"Time in s","Phase Voltage A in kV","Phase Voltage B in kV","Phase Voltage C in kV"
0.050200,-308.814965,140.171831,168.767764
0.050300,-308.114190,131.523570,176.712457
0.050400,-307.105402,122.734894,184.489648
0.050500,-305.790148,113.812518,192.094113
0.050600,-304.170214,104.763619,199.520397
0.050700,-302.247630,95.595914,206.762774
0.050800,-300.024711,86.317693,213.815206
0.050900,-297.504081,76.937851,220.671367
0.051000,-294.688708,67.465913,227.324652
0.051100,-291.581933,57.912027,233.768199
0.051200,-288.187491,48.286932,239.994956
0.051300,-284.509530,38.601906,245.997739
0.051400,-280.552625,28.868762,251.769285
0.051500,-276.321744,19.099719,257.302353
0.051600,-271.822251,9.307291,262.589768
0.051700,-267.059857,-0.495783,267.624501
0.051800,-262.040565,-10.296674,272.399745
0.051900,-256.770626,-20.082587,276.908960
0.052000,-251.256461,-29.840854,281.145932
0.052100,-245.504594,-39.559080,285.104823
0.052200,-239.521584,-49.225238,288.780190
0.052300,-233.313951,-58.827758,292.167026
0.052400,-226.888119,-68.355614,295.260779
0.052500,-220.250370,-77.798389,298.057360
0.052600,-213.406800,-87.146311,300.553150
0.052700,-206.363303,-96.390289,302.745004
0.052800,-199.125566,-105.521911,304.630247
0.052900,-191.699082,-114.533415,306.206662
0.053000,-184.089173,-123.417672,307.472489
0.053100,-176.301050,-132.168133,308.426411
0.053200,-168.339874,-140.778687,309.067533
0.053300,-160.210818,-149.243636,309.395400
0.053400,-151.919170,-157.557617,309.409956
0.053500,-143.470416,-165.715455,309.111559
0.053600,-134.870322,-173.712100,308.500971
0.053700,-126.125032,-181.542540,307.579342
0.053800,-117.241152,-189.201674,306.348216
0.053900,-108.225822,-196.684272,304.809525
0.054000,-99.086778,-203.984906,302.965577
0.054100,-89.832390,-211.097887,300.819063
0.054200,-80.471686,-218.017259,298.373048
0.054300,-71.014354,-224.736775,295.630964
0.054400,-61.470737,-231.249898,292.596602
0.054500,-51.851787,-237.549832,289.274096
0.054600,-42.168995,-243.629567,285.667905
0.054700,-32.434360,-249.481912,281.782808
0.054800,-22.660294,-255.099582,277.623855
0.054900,-12.859473,-260.475260,273.196357
0.055000,-3.044760,-265.601664,268.505850
0.055100,6.770914,-270.471651,263.558053
0.055200,16.574682,-275.078280,258.358844
0.055300,26.353838,-279.414889,252.914217
0.055400,36.095947,-283.475175,247.230244
0.055500,45.788966,-287.253245,241.313042
0.055600,55.421306,-290.743672,235.168735
0.055700,64.981917,-293.941539,228.803420
0.055800,74.460347,-296.842459,222.223143
0.055900,83.846774,-299.442598,215.433878
0.056000,93.132027,-301.738680,208.441509
0.056100,102.307598,-303.727976,201.251829
0.056200,111.365602,-305.408294,193.870542
0.056300,120.298758,-306.777954,186.303276
0.056400,129.100350,-307.835767,178.555607
0.056500,137.764129,-308.580991,170.633100
0.056600,146.284221,-309.013317,162.541349
0.056700,154.655098,-309.132836,154.286021
0.056800,162.871469,-308.940008,145.872935
0.056900,170.928177,-308.435653,137.308116
0.057000,178.820155,-307.620934,128.597849
0.057100,186.542311,-306.497333,119.748775
0.057200,194.089459,-305.066667,110.767945
0.057300,201.456274,-303.331075,101.662882
0.057400,208.637228,-301.293022,92.441638
0.057500,215.626559,-298.955315,83.112823
0.057600,222.418262,-296.321102,73.685629
0.057700,229.006062,-293.393875,64.169854
0.057800,235.383438,-290.177476,54.575881
0.057900,241.543647,-286.676088,44.914640
0.058000,247.479749,-282.894236,35.197592
0.058100,253.184666,-278.836763,25.436683
0.058200,258.651239,-274.508808,15.644206
0.058300,263.872281,-269.915789,5.832733
0.058400,268.840660,-265.063353,-3.984975
0.058500,273.549369,-259.957345,-13.796101
0.058600,277.991591,-254.603775,-23.587871
0.058700,282.160783,-249.008757,-33.347666
0.058800,286.050735,-243.178478,-43.063154
0.058900,289.655630,-237.119153,-52.722372
0.059000,292.970105,-230.836976,-62.313821
0.059100,295.989288,-224.338094,-71.826551
0.059200,298.708835,-217.628575,-81.250208
0.059300,301.124956,-210.714391,-90.575088
0.059400,303.234423,-203.601404,-99.792160
0.059500,305.034583,-196.295369,-108.893066
0.059600,306.523344,-188.801943,-117.870097
0.059700,307.699171,-181.126706,-126.716184
0.059800,308.561063,-173.275197,-135.424840
0.059900,309.108520,-165.252959,-143.990028
0.060000,309.341541,-157.065575,-152.406149
0.060100,309.260570,-148.718750,-160.667958
0.060200,308.866480,-140.218370,-168.770424
0.060300,308.160549,-131.570547,-176.708681
0.060400,307.144425,-122.781725,-184.477915
0.060500,305.820108,-113.858728,-192.073253
0.060600,304.189930,-104.808830,-199.489710
0.060700,302.256538,-95.639823,-206.722109
0.060800,300.022886,-86.360042,-213.765012
0.060900,297.492222,-76.978404,-220.612702
0.061000,294.668079,-67.504432,-227.259141
0.061100,291.554271,-57.948254,-233.697960
0.061200,288.154880,-48.320572,-239.922493
0.061300,284.474253,-38.632618,-245.925791
0.061400,280.517000,-28.896161,-251.700667
0.061500,276.287967,-19.123381,-257.239787
0.061600,271.792237,-9.326764,-262.535708
0.061700,267.035111,0.480956,-267.580983
0.061800,262.022077,10.286935,-272.368264
0.061900,256.758809,20.078334,-276.890370
0.062000,251.251127,29.842417,-281.140401
0.062100,245.504975,39.566689,-285.111823
0.062200,239.526394,49.239007,-288.798537
0.062300,233.321487,58.847657,-292.194962
0.062400,226.896388,68.381464,-295.296091
0.062500,220.257238,77.829854,-298.097520
0.062600,213.410156,87.182895,-300.595485
0.062700,206.361217,96.431347,-302.786866
0.062800,199.116437,105.566663,-304.669174
0.062900,191.681768,114.580968,-306.240536
0.063000,184.063088,123.467044,-307.499658
0.063100,176.266219,132.218285,-308.445779
0.063200,168.296953,140.828558,-309.078615
0.063300,160.161062,149.292180,-309.398328
0.063400,151.864367,157.603832,-309.405450
0.063500,143.412779,165.758428,-309.100847
