All calculations,DSN\400 kV B1,DSN\400 kV B1,DSN\400 kV B1
"Time in s","Phase Voltage A in kV","Phase Voltage B in kV","Phase Voltage C in kV"
0.044600,47.163161,241.693009,-288.744592
0.044700,37.451427,247.658844,-284.993911
0.044800,27.693663,253.388990,-280.961069
0.044900,17.901629,258.876436,-276.650800
0.045000,8.087458,264.114255,-272.068279
0.045100,-1.736462,269.095671,-267.219087
0.045200,-11.557609,273.814110,-262.109183
0.045300,-21.363415,278.263268,-256.744822
0.045400,-31.141428,282.437174,-251.132498
0.045500,-40.879427,286.330236,-245.278879
0.045600,-50.565517,289.937297,-239.190735
0.045700,-60.188245,293.253672,-232.874879
0.045800,-69.736678,296.275176,-226.338122
0.045900,-79.200456,298.998145,-219.587215
0.046000,-88.569859,301.419444,-212.628816
0.046100,-97.835826,303.536460,-205.469457
0.046200,-106.989959,305.347094,-198.115519
0.046300,-116.024522,306.849732,-190.573228
0.046400,-124.932388,308.043223,-182.848664
0.046500,-133.706995,308.926845,-174.947781
0.046600,-142.342228,309.500259,-166.876468
0.046700,-150.832306,309.763486,-158.640593
0.046800,-159.171729,309.716872,-150.246085
0.046900,-167.355145,309.361040,-141.699018
0.047000,-175.377221,308.696886,-133.005671
0.047100,-183.232582,307.725550,-124.172622
0.047200,-190.915715,306.448405,-115.206824
0.047300,-198.420899,304.867070,-106.115655
0.047400,-205.742183,302.983413,-96.906979
0.047500,-212.873342,300.799570,-87.589188
0.047600,-219.807868,298.317972,-78.171221
0.047700,-226.538989,295.541367,-68.662606
0.047800,-233.059684,292.472829,-59.073438
0.047900,-239.362717,289.115792,-49.414336
0.048000,-245.440693,285.474057,-39.696484
0.048100,-251.286145,281.551780,-29.931504
0.048200,-256.891590,277.353485,-20.131343
0.048300,-262.249637,272.884044,-10.308221
0.048400,-267.353076,268.148649,-0.474499
0.048500,-272.194953,263.152802,9.357439
0.048600,-276.768658,257.902277,19.175262
0.048700,-281.067990,252.403083,28.966827
0.048800,-285.087206,246.661433,38.720273
0.048900,-288.821071,240.683691,48.424078
0.049000,-292.264882,234.476330,58.067151
0.049100,-295.414480,228.045886,67.638882
0.049200,-298.266261,221.398915,77.129183
0.049300,-300.817158,214.541951,86.528531
0.049400,-303.064629,207.481480,95.827977
0.049500,-305.006629,200.223905,105.019134
0.049600,-306.641568,192.775545,114.094168
0.049700,-307.968265,185.142622,123.045734
0.049800,-308.985910,177.331274,131.866944
0.049900,-309.694009,169.347581,140.551299
0.050000,-310.092344,161.197603,149.092532
0.050100,-310.180966,152.887403,157.484622
0.050200,-309.960142,144.423145,165.721715
0.050300,-309.430375,135.811121,173.798008
0.050400,-308.592405,127.057828,181.707716
0.050500,-307.447208,118.170060,189.445020
0.050600,-305.996026,109.154960,197.003974
0.050700,-304.240387,100.020094,204.378510
0.050800,-302.182125,90.773509,211.562388
0.050900,-299.823411,81.423755,218.549170
0.051000,-297.166775,71.979922,225.332242
0.051100,-294.215129,62.451663,231.904818
0.051200,-290.971780,52.849154,238.259966
0.051300,-287.440456,43.183064,244.390662
0.051400,-283.625312,33.464578,250.289833
0.051500,-279.530910,23.705279,255.950429
0.051600,-275.162227,13.917057,261.365472
0.051700,-270.524611,4.112061,266.528120
0.051800,-265.623740,-5.697414,271.431732
0.051900,-260.465591,-15.499041,276.069908
0.052000,-255.056371,-25.280533,280.436551
0.052100,-249.402461,-35.029783,284.525912
0.052200,-243.510367,-44.734958,288.332630
0.052300,-237.386650,-54.384577,291.851772
0.052400,-231.037885,-63.967608,295.078869
0.052500,-224.470612,-73.473528,298.009926
0.052600,-217.691295,-82.892367,300.641439
0.052700,-210.706298,-92.214749,302.970397
0.052800,-203.521861,-101.431897,304.994264
0.052900,-196.144096,-110.535622,306.710971
0.053000,-188.578993,-119.518295,308.118888
0.053100,-180.832440,-128.372811,309.216798
0.053200,-172.910268,-137.092501,310.003869
0.053300,-164.818296,-145.671034,310.479637
