All calculations,DSN\400 kV B1,DSN\400 kV B1,DSN\400 kV B1
"Time in s","Phase Voltage A in kV","Phase Voltage B in kV","Phase Voltage C in kV"
0.032800,-202.953378,-103.182381,306.073035
0.032900,-195.544233,-112.279022,307.757961
0.033000,-187.949094,-121.248359,309.130435
0.033100,-180.173550,-130.083813,310.189363
0.033200,-172.223065,-138.779401,310.934065
0.033300,-164.103142,-147.329466,311.364302
0.033400,-155.819320,-155.728697,311.480210
0.033500,-147.377204,-163.972069,311.282215
0.033600,-138.782599,-172.054608,310.771041
0.033700,-130.041512,-179.971410,309.947668
0.033800,-121.160234,-187.717554,308.813320
0.033900,-112.145493,-195.287953,307.369533
0.034000,-103.004525,-202.677365,305.618163
0.034100,-93.745168,-209.880315,303.561432
0.034200,-84.375964,-216.890993,301.201985
0.034300,-74.906180,-223.703295,298.542884
0.034400,-65.345825,-230.310777,295.587602
0.034500,-55.705612,-236.706653,292.340018
0.034600,-45.996855,-242.883877,288.804370
0.034700,-36.231458,-248.835183,284.985251
0.034800,-26.421748,-254.553181,280.887558
0.034900,-16.580344,-260.030466,276.516514
0.035000,-6.720098,-265.259707,271.877645
0.035100,3.146022,-270.233757,266.976767
0.035200,13.005084,-274.945727,261.819980
0.035300,22.844252,-279.389059,256.413620
0.035400,32.650942,-283.557587,250.764177
0.035500,42.412952,-287.445579,244.878240
0.035600,52.118557,-291.047767,238.762386
0.035700,61.756607,-294.359376,232.423120
0.035800,71.316611,-297.376143,225.866810
0.035900,80.788742,-300.094315,219.099661
0.036000,90.163856,-302.510643,212.127709
0.036100,99.433460,-304.622378,204.956835
0.036200,108.589653,-306.427227,197.592786
0.036300,117.625070,-307.923334,190.041210
0.036400,126.532825,-309.109247,182.307676
0.036500,135.306463,-309.983887,174.397712
0.036600,143.939849,-310.546514,166.316845
0.036700,152.427124,-310.796732,158.070645
0.036800,160.762644,-310.734465,149.664781
0.036900,168.940886,-310.359951,141.105119
0.037000,176.956353,-309.673743,132.397771
0.037100,184.803502,-308.676710,123.549204
0.037200,192.476648,-307.370028,114.566328
0.037300,199.969911,-305.755200,105.456537
0.037400,207.277194,-303.834044,96.227763
0.037500,214.392167,-301.608729,86.888489
0.037600,221.308299,-299.081781,77.447732
0.037700,228.018888,-296.256117,67.915069
0.037800,234.517101,-293.135060,58.300586
0.037900,240.796014,-289.722378,48.614854
0.038000,246.848642,-286.022290,38.868986
0.038100,252.668003,-282.039448,29.074538
0.038200,258.247111,-277.778947,19.243433
0.038300,263.579035,-273.246269,9.387954
0.038400,268.656960,-268.447225,-0.479386
0.038500,273.474208,-263.387925,-10.345956
0.038600,278.024319,-258.074691,-20.199092
0.038700,282.301128,-252.514016,-30.026268
0.038800,286.298781,-246.712490,-39.815191
0.038900,290.011810,-240.676750,-49.553881
0.039000,293.435169,-234.413444,-59.230781
0.039100,296.564226,-227.929168,-68.834791
0.039200,299.394801,-221.230440,-78.355318
0.039300,301.923170,-214.323684,-87.782327
0.039400,304.146071,-207.215184,-97.106352
0.039500,306.060731,-199.911098,-106.318514
0.039600,307.664874,-192.417458,-115.410556
0.039700,308.956722,-184.740182,-124.374800
0.039800,309.935025,-176.885102,-133.204164
0.039900,310.599031,-168.858018,-141.892103
0.040000,310.948464,-160.664737,-150.432472
0.040100,310.983527,-152.311122,-158.819523
0.040200,310.704827,-143.803183,-167.047811
0.040300,310.113363,-135.147100,-175.112043
0.040400,309.210508,-126.349304,-183.007037
0.040500,307.997962,-117.416570,-190.727635
0.040600,306.477766,-108.356048,-198.268584
0.040700,304.652290,-99.175350,-205.624526
0.040800,302.524228,-89.882599,-212.789921
0.040900,300.096603,-80.486454,-219.758980
0.041000,297.372748,-70.996182,-226.525660
0.041100,294.356278,-61.421637,-233.083619
0.041200,291.051083,-51.773229,-239.426201
0.041300,287.461302,-42.061928,-245.546473
0.041400,283.591307,-32.299227,-251.437251
0.041500,279.445689,-22.497000,-257.091181
0.041600,275.029273,-12.667444,-262.500815
0.041700,270.347091,-2.822987,-267.658718
0.041800,265.404403,7.023836,-272.557572
0.041900,260.206691,16.860463,-277.190269
0.042000,254.759634,26.674414,-281.550015
0.042100,249.069093,36.453409,-285.630396
0.042200,243.141085,46.185451,-289.425451
0.042300,236.981742,55.858920,-292.929729
0.042400,230.597283,65.462657,-296.138335
0.042500,223.993978,74.986026,-299.046965
0.042600,217.178128,84.418974,-301.651940
0.042700,210.156046,93.752069,-303.950214
0.042800,202.934033,102.976508,-305.939377
0.042900,195.518369,112.084122,-307.617632
0.043000,187.915297,121.067348,-308.983755
0.043100,180.131011,129.919187,-310.037038
0.043200,172.171651,138.633161,-310.777229
0.043300,164.043321,147.203164,-311.204456
0.043400,155.752086,155.623461,-311.319191
0.043500,147.304044,163.888595,-311.122163
0.043600,138.705348,171.993262,-310.614345
0.043700,129.962293,179.932230,-309.796922
0.043800,121.081404,187.700270,-308.671272
0.043900,112.069510,195.292033,-307.238969
0.044000,102.933822,202.702011,-305.501790
0.044100,93.682003,209.924478,-303.461720
0.044200,84.322213,216.953430,-301.120989
0.044300,74.863178,223.782597,-298.482092
0.044400,65.314209,230.405445,-295.547822
0.044500,55.685205,236.815177,-292.321314
0.044600,45.986670,243.004796,-288.806086
0.044700,36.229753,248.967138,-285.006076
0.044800,26.426128,254.694945,-280.925656
